Game_ID,Result,Home,Away,Date,Won,Won_Points,Lost,Lost_Points,Home_Won
401267513,"CHI 118, ORL 92",Orlando Magic,Chicago Bulls,20210206,Chicago Bulls,118,Orlando Magic,92,No
401267514,"PHI 124, BKN 108",Philadelphia 76ers,Brooklyn Nets,20210206,Philadelphia 76ers,124,Brooklyn Nets,108,Yes
401267516,"ATL 132, TOR 121",Atlanta Hawks,Toronto Raptors,20210206,Atlanta Hawks,132,Toronto Raptors,121,Yes
401267517,"MIL 124, CLE 99",Cleveland Cavaliers,Milwaukee Bucks,20210206,Milwaukee Bucks,124,Cleveland Cavaliers,99,No
401267518,"SA 111, HOU 106",Houston Rockets,San Antonio Spurs,20210206,San Antonio Spurs,111,Houston Rockets,106,No
401267519,"OKC 120, MIN 118",Oklahoma City Thunder,Minnesota Timberwolves,20210206,Oklahoma City Thunder,120,Minnesota Timberwolves,118,Yes
401267520,"DAL 134, GS 132",Dallas Mavericks,Golden State Warriors,20210206,Dallas Mavericks,134,Golden State Warriors,132,Yes
401267515,"NO 118, MEM 109",New Orleans Pelicans,Memphis Grizzlies,20210206,New Orleans Pelicans,118,Memphis Grizzlies,109,Yes
401267521,"LAL 135, DET 129 (2OT)",Los Angeles Lakers,Detroit Pistons,20210206,Los Angeles Lakers,135,Detroit Pistons,129,Yes
401267523,"UTAH 103, IND 95",Indiana Pacers,Utah Jazz,20210207,Utah Jazz,103,Indiana Pacers,95,No
401267524,"MIA 109, NY 103",New York Knicks,Miami Heat,20210207,Miami Heat,109,New York Knicks,103,No
401282286,"CHA 119, WSH 97",Charlotte Hornets,Washington Wizards,20210207,Charlotte Hornets,119,Washington Wizards,97,Yes
401267525,"PHX 100, BOS 91",Phoenix Suns,Boston Celtics,20210207,Phoenix Suns,100,Boston Celtics,91,Yes
401267526,"SAC 113, LAC 110",LA Clippers,Sacramento Kings,20210207,Sacramento Kings,113,LA Clippers,110,No
401267527,"CHA 119, HOU 94",Charlotte Hornets,Houston Rockets,20210208,Charlotte Hornets,119,Houston Rockets,94,Yes
401267528,"WSH 105, CHI 101",Chicago Bulls,Washington Wizards,20210208,Washington Wizards,105,Chicago Bulls,101,No
401267529,"TOR 128, MEM 113",Memphis Grizzlies,Toronto Raptors,20210208,Toronto Raptors,128,Memphis Grizzlies,113,No
401267530,"DAL 127, MIN 122",Dallas Mavericks,Minnesota Timberwolves,20210208,Dallas Mavericks,127,Minnesota Timberwolves,122,Yes
401267531,"SA 105, GS 100",San Antonio Spurs,Golden State Warriors,20210208,San Antonio Spurs,105,Golden State Warriors,100,Yes
401267532,"PHX 119, CLE 113",Phoenix Suns,Cleveland Cavaliers,20210208,Phoenix Suns,119,Cleveland Cavaliers,113,Yes
401267533,"MIL 125, DEN 112",Denver Nuggets,Milwaukee Bucks,20210208,Milwaukee Bucks,125,Denver Nuggets,112,No
401267534,"LAL 119, OKC 112 (OT)",Los Angeles Lakers,Oklahoma City Thunder,20210208,Los Angeles Lakers,119,Oklahoma City Thunder,112,Yes
401267535,"DET 122, BKN 111",Detroit Pistons,Brooklyn Nets,20210209,Detroit Pistons,122,Brooklyn Nets,111,Yes
401267536,"MIA 98, NY 96",Miami Heat,New York Knicks,20210209,Miami Heat,98,New York Knicks,96,Yes
401267537,"NO 130, HOU 101",New Orleans Pelicans,Houston Rockets,20210209,New Orleans Pelicans,130,Houston Rockets,101,Yes
401267538,"GS 114, SA 91",San Antonio Spurs,Golden State Warriors,20210209,Golden State Warriors,114,San Antonio Spurs,91,No
401267539,"UTAH 122, BOS 108",Utah Jazz,Boston Celtics,20210209,Utah Jazz,122,Boston Celtics,108,Yes
401267540,"POR 106, ORL 97",Portland Trail Blazers,Orlando Magic,20210209,Portland Trail Blazers,106,Orlando Magic,97,Yes
401267541,"PHI 119, SAC 111",Sacramento Kings,Philadelphia 76ers,20210209,Philadelphia 76ers,119,Sacramento Kings,111,No
401267542,"TOR 137, WSH 115",Washington Wizards,Toronto Raptors,20210210,Toronto Raptors,137,Washington Wizards,115,No
401267544,"DAL 118, ATL 117",Dallas Mavericks,Atlanta Hawks,20210210,Dallas Mavericks,118,Atlanta Hawks,117,Yes
401267543,"BKN 104, IND 94",Brooklyn Nets,Indiana Pacers,20210210,Brooklyn Nets,104,Indiana Pacers,94,Yes
401267546,"MEM 130, CHA 114",Memphis Grizzlies,Charlotte Hornets,20210210,Memphis Grizzlies,130,Charlotte Hornets,114,Yes
401267547,"LAC 119, MIN 112",Minnesota Timberwolves,LA Clippers,20210210,LA Clippers,119,Minnesota Timberwolves,112,No
401267545,"CHI 129, NO 116",Chicago Bulls,New Orleans Pelicans,20210210,Chicago Bulls,129,New Orleans Pelicans,116,Yes
401267548,"DEN 133, CLE 95",Denver Nuggets,Cleveland Cavaliers,20210210,Denver Nuggets,133,Cleveland Cavaliers,95,Yes
401267549,"PHX 125, MIL 124",Phoenix Suns,Milwaukee Bucks,20210210,Phoenix Suns,125,Milwaukee Bucks,124,Yes
401267550,"LAL 114, OKC 113 (OT)",Los Angeles Lakers,Oklahoma City Thunder,20210210,Los Angeles Lakers,114,Oklahoma City Thunder,113,Yes
401267552,"MIA 101, HOU 94",Houston Rockets,Miami Heat,20210211,Miami Heat,101,Houston Rockets,94,No
401267558,"BOS 120, TOR 106",Boston Celtics,Toronto Raptors,20210211,Boston Celtics,120,Toronto Raptors,106,Yes
401267551,"IND 111, DET 95",Detroit Pistons,Indiana Pacers,20210211,Indiana Pacers,111,Detroit Pistons,95,No
401267553,"GS 111, ORL 105",Golden State Warriors,Orlando Magic,20210211,Golden State Warriors,111,Orlando Magic,105,Yes
401267554,"POR 118, PHI 114",Portland Trail Blazers,Philadelphia 76ers,20210211,Portland Trail Blazers,118,Philadelphia 76ers,114,Yes
401267555,"CHA 120, MIN 114",Charlotte Hornets,Minnesota Timberwolves,20210212,Charlotte Hornets,120,Minnesota Timberwolves,114,Yes
401267556,"NY 109, WSH 91",Washington Wizards,New York Knicks,20210212,New York Knicks,109,Washington Wizards,91,No
401267557,"SA 125, ATL 114",Atlanta Hawks,San Antonio Spurs,20210212,San Antonio Spurs,125,Atlanta Hawks,114,No
401267559,"DAL 143, NO 130",Dallas Mavericks,New Orleans Pelicans,20210212,Dallas Mavericks,143,New Orleans Pelicans,130,Yes
401267560,"LAC 125, CHI 106",Chicago Bulls,LA Clippers,20210212,LA Clippers,125,Chicago Bulls,106,No
401267572,"DET 108, BOS 102",Boston Celtics,Detroit Pistons,20210212,Detroit Pistons,108,Boston Celtics,102,No
401267561,"DEN 97, OKC 95",Denver Nuggets,Oklahoma City Thunder,20210212,Denver Nuggets,97,Oklahoma City Thunder,95,Yes
401267562,"UTAH 129, MIL 115",Utah Jazz,Milwaukee Bucks,20210212,Utah Jazz,129,Milwaukee Bucks,115,Yes
401267563,"LAL 115, MEM 105",Los Angeles Lakers,Memphis Grizzlies,20210212,Los Angeles Lakers,115,Memphis Grizzlies,105,Yes
401267564,"POR 129, CLE 110",Portland Trail Blazers,Cleveland Cavaliers,20210212,Portland Trail Blazers,129,Cleveland Cavaliers,110,Yes
401267565,"ORL 123, SAC 112",Sacramento Kings,Orlando Magic,20210212,Orlando Magic,123,Sacramento Kings,112,No
401267566,"PHX 120, PHI 111",Phoenix Suns,Philadelphia 76ers,20210213,Phoenix Suns,120,Philadelphia 76ers,111,Yes
401267567,"IND 125, ATL 113",Atlanta Hawks,Indiana Pacers,20210213,Indiana Pacers,125,Atlanta Hawks,113,No
401267568,"NY 121, HOU 99",New York Knicks,Houston Rockets,20210213,New York Knicks,121,Houston Rockets,99,Yes
401267569,"BKN 134, GS 117",Golden State Warriors,Brooklyn Nets,20210213,Brooklyn Nets,134,Golden State Warriors,117,No
401267570,"UTAH 112, MIA 94",Utah Jazz,Miami Heat,20210213,Utah Jazz,112,Miami Heat,94,Yes
401282752,"WSH 104, BOS 91",Washington Wizards,Boston Celtics,20210214,Washington Wizards,104,Boston Celtics,91,Yes
401267573,"MIN 116, TOR 112",Toronto Raptors,Minnesota Timberwolves,20210214,Minnesota Timberwolves,116,Toronto Raptors,112,No
401267574,"SA 122, CHA 110",Charlotte Hornets,San Antonio Spurs,20210214,San Antonio Spurs,122,Charlotte Hornets,110,No
401282833,"DET 123, NO 112",Detroit Pistons,New Orleans Pelicans,20210214,Detroit Pistons,123,New Orleans Pelicans,112,Yes
401267571,"POR 121, DAL 118",Dallas Mavericks,Portland Trail Blazers,20210214,Portland Trail Blazers,121,Dallas Mavericks,118,No
401267575,"OKC 114, MIL 109",Oklahoma City Thunder,Milwaukee Bucks,20210214,Oklahoma City Thunder,114,Milwaukee Bucks,109,Yes
401267577,"PHX 109, ORL 90",Phoenix Suns,Orlando Magic,20210214,Phoenix Suns,109,Orlando Magic,90,Yes
401267576,"DEN 122, LAL 105",Denver Nuggets,Los Angeles Lakers,20210214,Denver Nuggets,122,Los Angeles Lakers,105,Yes
401267578,"MEM 124, SAC 110",Sacramento Kings,Memphis Grizzlies,20210214,Memphis Grizzlies,124,Sacramento Kings,110,No
401267579,"LAC 128, CLE 111",LA Clippers,Cleveland Cavaliers,20210214,LA Clippers,128,Cleveland Cavaliers,111,Yes
401267580,"CHI 120, IND 112 (OT)",Indiana Pacers,Chicago Bulls,20210215,Chicago Bulls,120,Indiana Pacers,112,No
401267581,"WSH 131, HOU 119",Washington Wizards,Houston Rockets,20210215,Washington Wizards,131,Houston Rockets,119,Yes
401267582,"NY 123, ATL 112",New York Knicks,Atlanta Hawks,20210215,New York Knicks,123,Atlanta Hawks,112,Yes
401267583,"UTAH 134, PHI 123",Utah Jazz,Philadelphia 76ers,20210215,Utah Jazz,134,Philadelphia 76ers,123,Yes
401267584,"GS 129, CLE 98",Golden State Warriors,Cleveland Cavaliers,20210215,Golden State Warriors,129,Cleveland Cavaliers,98,Yes
401267585,"LAC 125, MIA 118",LA Clippers,Miami Heat,20210215,LA Clippers,125,Miami Heat,118,Yes
401267586,"BKN 136, SAC 125",Sacramento Kings,Brooklyn Nets,20210215,Brooklyn Nets,136,Sacramento Kings,125,No
401267605,"TOR 110, MIL 96",Milwaukee Bucks,Toronto Raptors,20210218,Toronto Raptors,110,Milwaukee Bucks,96,No
401267606,"BKN 109, LAL 98",Los Angeles Lakers,Brooklyn Nets,20210218,Brooklyn Nets,109,Los Angeles Lakers,98,No
401267607,"MIA 118, SAC 110",Sacramento Kings,Miami Heat,20210218,Miami Heat,118,Sacramento Kings,110,No
401267625,"NO 120, BOS 115 (OT)",New Orleans Pelicans,Boston Celtics,20210221,New Orleans Pelicans,120,Boston Celtics,115,Yes
401267626,"OKC 117, CLE 101",Cleveland Cavaliers,Oklahoma City Thunder,20210221,Oklahoma City Thunder,117,Cleveland Cavaliers,101,No
401267627,"ORL 105, DET 96",Orlando Magic,Detroit Pistons,20210221,Orlando Magic,105,Detroit Pistons,96,Yes
401267628,"TOR 110, PHI 103",Toronto Raptors,Philadelphia 76ers,20210221,Toronto Raptors,110,Philadelphia 76ers,103,Yes
401267629,"NY 103, MIN 99",New York Knicks,Minnesota Timberwolves,20210221,New York Knicks,103,Minnesota Timberwolves,99,Yes
401267630,"ATL 123, DEN 115",Atlanta Hawks,Denver Nuggets,20210221,Atlanta Hawks,123,Denver Nuggets,115,Yes
401267632,"BKN 112, LAC 108",LA Clippers,Brooklyn Nets,20210221,Brooklyn Nets,112,LA Clippers,108,No
401267631,"MIL 128, SAC 115",Milwaukee Bucks,Sacramento Kings,20210221,Milwaukee Bucks,128,Sacramento Kings,115,Yes
401267640,"CLE 112, ATL 111",Cleveland Cavaliers,Atlanta Hawks,20210223,Cleveland Cavaliers,112,Atlanta Hawks,111,Yes
401267641,"DET 105, ORL 93",Orlando Magic,Detroit Pistons,20210223,Detroit Pistons,105,Orlando Magic,93,No
401267642,"BKN 127, SAC 118",Brooklyn Nets,Sacramento Kings,20210223,Brooklyn Nets,127,Sacramento Kings,118,Yes
401267643,"GS 114, NY 106",New York Knicks,Golden State Warriors,20210223,Golden State Warriors,114,New York Knicks,106,No
401267644,"PHI 109, TOR 102",Toronto Raptors,Philadelphia 76ers,20210223,Philadelphia 76ers,109,Toronto Raptors,102,No
401267645,"DAL 110, BOS 107",Dallas Mavericks,Boston Celtics,20210223,Dallas Mavericks,110,Boston Celtics,107,Yes
401267646,"MIL 139, MIN 112",Milwaukee Bucks,Minnesota Timberwolves,20210223,Milwaukee Bucks,139,Minnesota Timberwolves,112,Yes
401267647,"DEN 111, POR 106",Denver Nuggets,Portland Trail Blazers,20210223,Denver Nuggets,111,Portland Trail Blazers,106,Yes
401267648,"LAC 135, WSH 116",LA Clippers,Washington Wizards,20210223,LA Clippers,135,Washington Wizards,116,Yes
401267649,"GS 111, IND 107",Indiana Pacers,Golden State Warriors,20210224,Golden State Warriors,111,Indiana Pacers,107,No
401267650,"ATL 127, BOS 112",Atlanta Hawks,Boston Celtics,20210224,Atlanta Hawks,127,Boston Celtics,112,Yes
401267651,"CLE 112, HOU 96",Cleveland Cavaliers,Houston Rockets,20210224,Cleveland Cavaliers,112,Houston Rockets,96,Yes
401267652,"MIA 116, TOR 108",Miami Heat,Toronto Raptors,20210224,Miami Heat,116,Toronto Raptors,108,Yes
401267653,"CHI 133, MIN 126 (OT)",Chicago Bulls,Minnesota Timberwolves,20210224,Chicago Bulls,133,Minnesota Timberwolves,126,Yes
401267654,"NO 128, DET 118",New Orleans Pelicans,Detroit Pistons,20210224,New Orleans Pelicans,128,Detroit Pistons,118,Yes
401267655,"OKC 102, SA 99",Oklahoma City Thunder,San Antonio Spurs,20210224,Oklahoma City Thunder,102,San Antonio Spurs,99,Yes
401267656,"CHA 124, PHX 121",Phoenix Suns,Charlotte Hornets,20210224,Charlotte Hornets,124,Phoenix Suns,121,No
401267657,"UTAH 114, LAL 89",Utah Jazz,Los Angeles Lakers,20210224,Utah Jazz,114,Los Angeles Lakers,89,Yes
401267658,"PHI 111, DAL 97",Philadelphia 76ers,Dallas Mavericks,20210225,Philadelphia 76ers,111,Dallas Mavericks,97,Yes
401267659,"BKN 129, ORL 92",Brooklyn Nets,Orlando Magic,20210225,Brooklyn Nets,129,Orlando Magic,92,Yes
401267660,"NY 140, SAC 121",New York Knicks,Sacramento Kings,20210225,New York Knicks,140,Sacramento Kings,121,Yes
401267661,"MEM 122, LAC 94",Memphis Grizzlies,LA Clippers,20210225,Memphis Grizzlies,122,LA Clippers,94,Yes
401267662,"WSH 112, DEN 110",Denver Nuggets,Washington Wizards,20210225,Washington Wizards,112,Denver Nuggets,110,No
401267663,"MIL 129, NO 125",Milwaukee Bucks,New Orleans Pelicans,20210225,Milwaukee Bucks,129,New Orleans Pelicans,125,Yes
401267665,"BOS 118, IND 112",Boston Celtics,Indiana Pacers,20210226,Boston Celtics,118,Indiana Pacers,112,Yes
401267666,"TOR 122, HOU 111",Toronto Raptors,Houston Rockets,20210226,Toronto Raptors,122,Houston Rockets,111,Yes
401267664,"SAC 110, DET 107",Detroit Pistons,Sacramento Kings,20210226,Sacramento Kings,110,Detroit Pistons,107,No
401267667,"MIA 124, UTAH 116",Miami Heat,Utah Jazz,20210226,Miami Heat,124,Utah Jazz,116,Yes
401267668,"PHX 106, CHI 97",Chicago Bulls,Phoenix Suns,20210226,Phoenix Suns,106,Chicago Bulls,97,No
401267669,"LAC 119, MEM 99",Memphis Grizzlies,LA Clippers,20210226,LA Clippers,119,Memphis Grizzlies,99,No
401267670,"OKC 118, ATL 109",Oklahoma City Thunder,Atlanta Hawks,20210226,Oklahoma City Thunder,118,Atlanta Hawks,109,Yes
401267671,"GS 130, CHA 121",Golden State Warriors,Charlotte Hornets,20210226,Golden State Warriors,130,Charlotte Hornets,121,Yes
401267672,"LAL 102, POR 93",Los Angeles Lakers,Portland Trail Blazers,20210226,Los Angeles Lakers,102,Portland Trail Blazers,93,Yes
401267673,"CLE 112, PHI 109 (OT)",Philadelphia 76ers,Cleveland Cavaliers,20210227,Cleveland Cavaliers,112,Philadelphia 76ers,109,No
401267677,"WSH 128, MIN 112",Washington Wizards,Minnesota Timberwolves,20210227,Washington Wizards,128,Minnesota Timberwolves,112,Yes
401267674,"SA 117, NO 114",San Antonio Spurs,New Orleans Pelicans,20210227,San Antonio Spurs,117,New Orleans Pelicans,114,Yes
401267675,"NY 110, IND 107",New York Knicks,Indiana Pacers,20210227,New York Knicks,110,Indiana Pacers,107,Yes
401267676,"UTAH 124, ORL 109",Orlando Magic,Utah Jazz,20210227,Utah Jazz,124,Orlando Magic,109,No
401267678,"DEN 126, OKC 96",Oklahoma City Thunder,Denver Nuggets,20210227,Denver Nuggets,126,Oklahoma City Thunder,96,No
401267679,"DAL 115, BKN 98",Brooklyn Nets,Dallas Mavericks,20210227,Dallas Mavericks,115,Brooklyn Nets,98,No
401267689,"DAL 130, ORL 124",Orlando Magic,Dallas Mavericks,20210301,Dallas Mavericks,130,Orlando Magic,124,No
401267690,"PHI 130, IND 114",Philadelphia 76ers,Indiana Pacers,20210301,Philadelphia 76ers,130,Indiana Pacers,114,Yes
401267691,"DEN 118, CHI 112",Chicago Bulls,Denver Nuggets,20210301,Denver Nuggets,118,Chicago Bulls,112,No
401267693,"NO 129, UTAH 124",New Orleans Pelicans,Utah Jazz,20210301,New Orleans Pelicans,129,Utah Jazz,124,Yes
401267694,"BKN 124, SA 113 (OT)",San Antonio Spurs,Brooklyn Nets,20210301,Brooklyn Nets,124,San Antonio Spurs,113,No
401267692,"CLE 101, HOU 90",Houston Rockets,Cleveland Cavaliers,20210301,Cleveland Cavaliers,101,Houston Rockets,90,No
401267695,"POR 123, CHA 111",Portland Trail Blazers,Charlotte Hornets,20210301,Portland Trail Blazers,123,Charlotte Hornets,111,Yes
401267703,"IND 114, CLE 111",Cleveland Cavaliers,Indiana Pacers,20210303,Indiana Pacers,114,Cleveland Cavaliers,111,No
401267705,"PHI 131, UTAH 123 (OT)",Philadelphia 76ers,Utah Jazz,20210303,Philadelphia 76ers,131,Utah Jazz,123,Yes
401309754,"DET 129, TOR 105",Toronto Raptors,Detroit Pistons,20210303,Detroit Pistons,129,Toronto Raptors,105,No
401267706,"BKN 132, HOU 114",Houston Rockets,Brooklyn Nets,20210303,Brooklyn Nets,132,Houston Rockets,114,No
401267704,"ATL 115, ORL 112",Orlando Magic,Atlanta Hawks,20210303,Atlanta Hawks,115,Orlando Magic,112,No
401267707,"CHA 135, MIN 102",Minnesota Timberwolves,Charlotte Hornets,20210303,Charlotte Hornets,135,Minnesota Timberwolves,102,No
401267708,"CHI 128, NO 124",New Orleans Pelicans,Chicago Bulls,20210303,Chicago Bulls,128,New Orleans Pelicans,124,No
401267709,"DAL 87, OKC 78",Dallas Mavericks,Oklahoma City Thunder,20210303,Dallas Mavericks,87,Oklahoma City Thunder,78,Yes
401267710,"POR 108, GS 106",Portland Trail Blazers,Golden State Warriors,20210303,Portland Trail Blazers,108,Golden State Warriors,106,Yes
401267711,"SAC 123, LAL 120",Sacramento Kings,Los Angeles Lakers,20210303,Sacramento Kings,123,Los Angeles Lakers,120,Yes
401267712,"BOS 132, TOR 125",Boston Celtics,Toronto Raptors,20210304,Boston Celtics,132,Toronto Raptors,125,Yes
401267714,"WSH 119, LAC 117",Washington Wizards,LA Clippers,20210304,Washington Wizards,119,LA Clippers,117,Yes
401302775,"NY 114, DET 104",New York Knicks,Detroit Pistons,20210304,New York Knicks,114,Detroit Pistons,104,Yes
401267713,"DEN 113, IND 103",Indiana Pacers,Denver Nuggets,20210304,Denver Nuggets,113,Indiana Pacers,103,No
401267715,"MIL 112, MEM 111",Memphis Grizzlies,Milwaukee Bucks,20210304,Milwaukee Bucks,112,Memphis Grizzlies,111,No
401267717,"MIA 103, NO 93",New Orleans Pelicans,Miami Heat,20210304,Miami Heat,103,New Orleans Pelicans,93,No
401267716,"OKC 107, SA 102",San Antonio Spurs,Oklahoma City Thunder,20210304,Oklahoma City Thunder,107,San Antonio Spurs,102,No
401267718,"POR 123, SAC 119",Portland Trail Blazers,Sacramento Kings,20210304,Portland Trail Blazers,123,Sacramento Kings,119,Yes
401283400,"PHX 120, GS 98",Phoenix Suns,Golden State Warriors,20210304,Phoenix Suns,120,Golden State Warriors,98,Yes
401307309,"MEM 127, WSH 112",Memphis Grizzlies,Washington Wizards,20210310,Memphis Grizzlies,127,Washington Wizards,112,Yes
401307310,"DAL 115, SA 104",Dallas Mavericks,San Antonio Spurs,20210310,Dallas Mavericks,115,San Antonio Spurs,104,Yes
401307311,"CHA 105, DET 102",Charlotte Hornets,Detroit Pistons,20210311,Charlotte Hornets,105,Detroit Pistons,102,Yes
401307312,"BKN 121, BOS 109",Brooklyn Nets,Boston Celtics,20210311,Brooklyn Nets,121,Boston Celtics,109,Yes
401307353,"ATL 121, TOR 120",Toronto Raptors,Atlanta Hawks,20210311,Atlanta Hawks,121,Toronto Raptors,120,No
401307354,"MIA 111, ORL 103",Miami Heat,Orlando Magic,20210311,Miami Heat,111,Orlando Magic,103,Yes
401307355,"PHI 127, CHI 105",Chicago Bulls,Philadelphia 76ers,20210311,Philadelphia 76ers,127,Chicago Bulls,105,No
401307356,"MIL 134, NY 101",Milwaukee Bucks,New York Knicks,20210311,Milwaukee Bucks,134,New York Knicks,101,Yes
401307357,"MIN 135, NO 105",New Orleans Pelicans,Minnesota Timberwolves,20210311,Minnesota Timberwolves,135,New Orleans Pelicans,105,No
401307358,"OKC 116, DAL 108",Oklahoma City Thunder,Dallas Mavericks,20210311,Oklahoma City Thunder,116,Dallas Mavericks,108,Yes
401307359,"LAC 130, GS 104",LA Clippers,Golden State Warriors,20210311,LA Clippers,130,Golden State Warriors,104,Yes
401307360,"PHX 127, POR 121",Portland Trail Blazers,Phoenix Suns,20210311,Phoenix Suns,127,Portland Trail Blazers,121,No
401307361,"SAC 125, HOU 105",Sacramento Kings,Houston Rockets,20210311,Sacramento Kings,125,Houston Rockets,105,Yes
401307362,"PHI 127, WSH 101",Washington Wizards,Philadelphia 76ers,20210312,Philadelphia 76ers,127,Washington Wizards,101,No
401307363,"DEN 103, MEM 102",Memphis Grizzlies,Denver Nuggets,20210312,Denver Nuggets,103,Memphis Grizzlies,102,No
401307364,"NO 116, CLE 82",New Orleans Pelicans,Cleveland Cavaliers,20210312,New Orleans Pelicans,116,Cleveland Cavaliers,82,Yes
401307365,"MIA 101, CHI 90",Chicago Bulls,Miami Heat,20210312,Miami Heat,101,Chicago Bulls,90,No
401307366,"SA 104, ORL 77",San Antonio Spurs,Orlando Magic,20210312,San Antonio Spurs,104,Orlando Magic,77,Yes
401307367,"UTAH 114, HOU 99",Utah Jazz,Houston Rockets,20210312,Utah Jazz,114,Houston Rockets,99,Yes
401307368,"LAL 105, IND 100",Los Angeles Lakers,Indiana Pacers,20210312,Los Angeles Lakers,105,Indiana Pacers,100,Yes
401307369,"NY 119, OKC 97",Oklahoma City Thunder,New York Knicks,20210313,New York Knicks,119,Oklahoma City Thunder,97,No
401307370,"BKN 100, DET 95",Brooklyn Nets,Detroit Pistons,20210313,Brooklyn Nets,100,Detroit Pistons,95,Yes
401307371,"CHA 114, TOR 104",Charlotte Hornets,Toronto Raptors,20210313,Charlotte Hornets,114,Toronto Raptors,104,Yes
401307372,"MIL 125, WSH 119",Washington Wizards,Milwaukee Bucks,20210313,Milwaukee Bucks,125,Washington Wizards,119,No
401307373,"ATL 121, SAC 106",Atlanta Hawks,Sacramento Kings,20210313,Atlanta Hawks,121,Sacramento Kings,106,Yes
401307374,"POR 125, MIN 121",Minnesota Timberwolves,Portland Trail Blazers,20210313,Portland Trail Blazers,125,Minnesota Timberwolves,121,No
401307375,"DAL 116, DEN 103",Denver Nuggets,Dallas Mavericks,20210313,Dallas Mavericks,116,Denver Nuggets,103,No
401307376,"IND 122, PHX 111",Phoenix Suns,Indiana Pacers,20210313,Indiana Pacers,122,Phoenix Suns,111,No
401307377,"OKC 128, MEM 122",Oklahoma City Thunder,Memphis Grizzlies,20210314,Oklahoma City Thunder,128,Memphis Grizzlies,122,Yes
401307378,"GS 131, UTAH 119",Golden State Warriors,Utah Jazz,20210314,Golden State Warriors,131,Utah Jazz,119,Yes
401307379,"PHI 134, SA 99",Philadelphia 76ers,San Antonio Spurs,20210314,Philadelphia 76ers,134,San Antonio Spurs,99,Yes
401307380,"MIA 102, ORL 97",Orlando Magic,Miami Heat,20210314,Miami Heat,102,Orlando Magic,97,No
401307381,"ATL 100, CLE 82",Atlanta Hawks,Cleveland Cavaliers,20210314,Atlanta Hawks,100,Cleveland Cavaliers,82,Yes
401307382,"BOS 134, HOU 107",Houston Rockets,Boston Celtics,20210314,Boston Celtics,134,Houston Rockets,107,No
401307383,"MIN 114, POR 112",Minnesota Timberwolves,Portland Trail Blazers,20210314,Minnesota Timberwolves,114,Portland Trail Blazers,112,Yes
401307384,"CHI 118, TOR 95",Chicago Bulls,Toronto Raptors,20210314,Chicago Bulls,118,Toronto Raptors,95,Yes
401307385,"NO 135, LAC 115",New Orleans Pelicans,LA Clippers,20210314,New Orleans Pelicans,135,LA Clippers,115,Yes
401307386,"CHA 122, SAC 116",Charlotte Hornets,Sacramento Kings,20210315,Charlotte Hornets,122,Sacramento Kings,116,Yes
401307387,"MIL 133, WSH 122",Washington Wizards,Milwaukee Bucks,20210315,Milwaukee Bucks,133,Washington Wizards,122,No
401307388,"BKN 117, NY 112",Brooklyn Nets,New York Knicks,20210315,Brooklyn Nets,117,New York Knicks,112,Yes
401307389,"SA 109, DET 99",Detroit Pistons,San Antonio Spurs,20210315,San Antonio Spurs,109,Detroit Pistons,99,No
401307390,"LAC 109, DAL 99",Dallas Mavericks,LA Clippers,20210315,LA Clippers,109,Dallas Mavericks,99,No
401307391,"DEN 121, IND 106",Denver Nuggets,Indiana Pacers,20210315,Denver Nuggets,121,Indiana Pacers,106,Yes
401307392,"PHX 122, MEM 99",Phoenix Suns,Memphis Grizzlies,20210315,Phoenix Suns,122,Memphis Grizzlies,99,Yes
401307393,"LAL 128, GS 97",Golden State Warriors,Los Angeles Lakers,20210315,Los Angeles Lakers,128,Golden State Warriors,97,No
401307394,"UTAH 117, BOS 109",Boston Celtics,Utah Jazz,20210316,Utah Jazz,117,Boston Celtics,109,No
401307395,"MIA 113, CLE 98",Miami Heat,Cleveland Cavaliers,20210316,Miami Heat,113,Cleveland Cavaliers,98,Yes
401307396,"PHI 99, NY 96",Philadelphia 76ers,New York Knicks,20210316,Philadelphia 76ers,99,New York Knicks,96,Yes
401307397,"CHI 123, OKC 102",Chicago Bulls,Oklahoma City Thunder,20210316,Chicago Bulls,123,Oklahoma City Thunder,102,Yes
401307398,"ATL 119, HOU 107",Houston Rockets,Atlanta Hawks,20210316,Atlanta Hawks,119,Houston Rockets,107,No
401307399,"POR 125, NO 124",Portland Trail Blazers,New Orleans Pelicans,20210316,Portland Trail Blazers,125,New Orleans Pelicans,124,Yes
401307400,"LAL 137, MIN 121",Los Angeles Lakers,Minnesota Timberwolves,20210316,Los Angeles Lakers,137,Minnesota Timberwolves,121,Yes
401307401,"DET 116, TOR 112",Detroit Pistons,Toronto Raptors,20210317,Detroit Pistons,116,Toronto Raptors,112,Yes
401307402,"BKN 124, IND 115",Indiana Pacers,Brooklyn Nets,20210317,Brooklyn Nets,124,Indiana Pacers,115,No
401307403,"MIL 109, PHI 105 (OT)",Philadelphia 76ers,Milwaukee Bucks,20210317,Milwaukee Bucks,109,Philadelphia 76ers,105,No
401307404,"SAC 121, WSH 119",Washington Wizards,Sacramento Kings,20210317,Sacramento Kings,121,Washington Wizards,119,No
401307405,"CLE 117, BOS 110",Cleveland Cavaliers,Boston Celtics,20210317,Cleveland Cavaliers,117,Boston Celtics,110,Yes
401307406,"SA 106, CHI 99",Chicago Bulls,San Antonio Spurs,20210317,San Antonio Spurs,106,Chicago Bulls,99,No
